Date,BTC-USD,ETH-USD,XRP-USD
2023-09-17,26534.1875,1622.896728515625,0.4930410087108612
2023-09-18,26754.28125,1637.3470458984375,0.5032029747962952
2023-09-19,27211.1171875,1643.544677734375,0.5141509771347046
2023-09-20,27132.0078125,1622.890625,0.5213549733161926
2023-09-21,26567.6328125,1584.3070068359375,0.5071790218353271
2023-09-22,26579.568359375,1593.268310546875,0.5125100016593933
2023-09-23,26579.390625,1593.8577880859375,0.5080339908599854
2023-09-24,26256.826171875,1580.8533935546875,0.5023880004882812
2023-09-25,26298.48046875,1588.3228759765625,0.5054609775543213
2023-09-26,26217.25,1593.417236328125,0.5017079710960388
2023-09-27,26352.716796875,1597.4912109375,0.4995970129966736
2023-09-28,27021.546875,1652.8826904296875,0.5095250010490417
2023-09-29,26911.720703125,1667.94384765625,0.5217189788818359
2023-09-30,26967.916015625,1671.161865234375,0.515404999256134
2023-10-01,27983.75,1733.8104248046875,0.5242040157318115
2023-10-02,27530.78515625,1663.6275634765625,0.51283198595047
2023-10-03,27429.978515625,1656.6856689453125,0.5383870005607605
2023-10-04,27799.39453125,1647.838134765625,0.5329310297966003
2023-10-05,27415.912109375,1611.4764404296875,0.5233659744262695
2023-10-06,27946.59765625,1645.83154296875,0.5261930227279663
2023-10-07,27968.83984375,1634.51123046875,0.5219060182571411
2023-10-08,27935.08984375,1633.548583984375,0.5179610252380371
2023-10-09,27583.677734375,1579.806640625,0.5032269954681396
2023-10-10,27391.01953125,1567.7130126953125,0.497435986995697
2023-10-11,26873.3203125,1566.2547607421875,0.48883798718452454
2023-10-12,26756.798828125,1539.6124267578125,0.48304998874664307
2023-10-13,26862.375,1552.0894775390625,0.48569899797439575
2023-10-14,26861.70703125,1555.2568359375,0.4867750108242035
2023-10-15,27159.65234375,1558.06982421875,0.4878459870815277
2023-10-16,28519.466796875,1600.5343017578125,0.49797698855400085
2023-10-17,28415.748046875,1565.4395751953125,0.49169400334358215
2023-10-18,28328.341796875,1563.7498779296875,0.4883190095424652
2023-10-19,28719.806640625,1567.45703125,0.52012699842453
2023-10-20,29682.94921875,1604.6668701171875,0.5160040259361267
2023-10-21,29918.412109375,1629.304443359375,0.5212429761886597
2023-10-22,29993.896484375,1663.429931640625,0.5224869847297668
2023-10-23,33086.234375,1765.3826904296875,0.5468699932098389
2023-10-24,33901.52734375,1784.4375,0.5585319995880127
2023-10-25,34502.8203125,1787.3975830078125,0.5553060173988342
2023-10-26,34156.6484375,1804.039306640625,0.5536829829216003
2023-10-27,33909.80078125,1780.0452880859375,0.5461069941520691
2023-10-28,34089.57421875,1776.6181640625,0.5453910231590271
2023-10-29,34538.48046875,1795.5460205078125,0.5563939809799194
2023-10-30,34502.36328125,1810.088623046875,0.5789440274238586
2023-10-31,34667.78125,1816.458984375,0.6002820134162903
2023-11-01,35437.25390625,1847.0897216796875,0.6095380187034607
2023-11-02,34938.2421875,1800.6209716796875,0.6064389944076538
2023-11-03,34732.32421875,1832.795166015625,0.6130020022392273
2023-11-04,35082.1953125,1857.6986083984375,0.6161839962005615
2023-11-05,35049.35546875,1894.15771484375,0.6611469984054565
2023-11-06,35037.37109375,1899.83740234375,0.715516984462738
2023-11-07,35443.5625,1888.124267578125,0.6864020228385925
2023-11-08,35655.27734375,1889.3223876953125,0.6880760192871094
2023-11-09,36693.125,2120.56103515625,0.6674749851226807
2023-11-10,37313.96875,2078.289794921875,0.6605749726295471
2023-11-11,37138.05078125,2052.7138671875,0.6627349853515625
2023-11-12,37054.51953125,2045.18701171875,0.6615359783172607
2023-11-13,36502.35546875,2055.265380859375,0.6715239882469177
2023-11-14,35537.640625,1979.0526123046875,0.6296730041503906
2023-11-15,37880.58203125,2060.408447265625,0.6496480107307434
2023-11-16,36154.76953125,1960.881591796875,0.61216801404953
2023-11-17,36596.68359375,1961.28076171875,0.6137170195579529
2023-11-18,36585.703125,1963.2850341796875,0.6111890077590942
2023-11-19,37386.546875,2013.2044677734375,0.627498984336853
2023-11-20,37476.95703125,2022.2391357421875,0.6128420233726501
2023-11-21,35813.8125,1937.0667724609375,0.5804619789123535
2023-11-22,37432.33984375,2064.42529296875,0.6118990182876587
2023-11-23,37289.62109375,2062.210693359375,0.6202419996261597
2023-11-24,37720.28125,2081.152099609375,0.6218810081481934
2023-11-25,37796.79296875,2084.4130859375,0.6234440207481384
2023-11-26,37479.12109375,2063.2861328125,0.6168190240859985
2023-11-27,37254.16796875,2027.4173583984375,0.6041529774665833
2023-11-28,37831.0859375,2049.338134765625,0.6114220023155212
2023-11-29,37858.4921875,2029.92919921875,0.609358012676239
2023-11-30,37712.74609375,2052.55615234375,0.606357991695404
2023-12-01,38688.75,2087.139892578125,0.6129149794578552
2023-12-02,39476.33203125,2165.7041015625,0.6209759712219238
2023-12-03,39978.390625,2193.691650390625,0.6237229704856873
2023-12-04,41980.09765625,2243.2158203125,0.6243739724159241
2023-12-05,44080.6484375,2293.841796875,0.6219969987869263
2023-12-06,43746.4453125,2231.661376953125,0.6403329968452454
2023-12-07,43292.6640625,2357.57958984375,0.6436319947242737
2023-12-08,44166.6015625,2358.73193359375,0.6731380224227905
2023-12-09,43725.984375,2341.17529296875,0.658814013004303
2023-12-10,43779.69921875,2352.462646484375,0.6615779995918274
2023-12-11,41243.83203125,2224.578857421875,0.6202110052108765
2023-12-12,41450.22265625,2202.0380859375,0.6195489764213562
2023-12-13,42890.7421875,2260.648681640625,0.6284859776496887
2023-12-14,43023.97265625,2316.5791015625,0.6324319839477539
2023-12-15,41929.7578125,2219.33740234375,0.6154919862747192
2023-12-16,42240.1171875,2226.926513671875,0.6198350191116333
2023-12-17,41364.6640625,2196.481201171875,0.6104180216789246
2023-12-18,42623.5390625,2217.2734375,0.612529993057251
2023-12-19,42270.52734375,2177.87255859375,0.6054559946060181
2023-12-20,43652.25,2201.911376953125,0.6173189878463745
2023-12-21,43869.15234375,2239.54248046875,0.6239100098609924
2023-12-22,43997.90234375,2326.52490234375,0.6254019737243652
2023-12-23,43739.54296875,2309.04638671875,0.6202049851417542
2023-12-24,43016.1171875,2265.692138671875,0.6135179996490479
2023-12-25,43613.140625,2272.561767578125,0.6463369727134705
2023-12-26,42520.40234375,2231.46533203125,0.6223689913749695
2023-12-27,43442.85546875,2378.739990234375,0.6348559856414795
2023-12-28,42627.85546875,2347.566162109375,0.6349980235099792
2023-12-29,42099.40234375,2300.690673828125,0.6234019994735718
2023-12-30,42156.90234375,2292.0654296875,0.6218439936637878
2023-12-31,42265.1875,2281.47119140625,0.6149410009384155
2024-01-01,44167.33203125,2352.327880859375,0.6300820112228394
2024-01-02,44957.96875,2355.83642578125,0.6253629922866821
2024-01-03,42848.17578125,2210.761962890625,0.5825799703598022
2024-01-04,44179.921875,2269.0380859375,0.5882260203361511
2024-01-05,44162.69140625,2268.647216796875,0.5764859914779663
2024-01-06,43989.1953125,2241.624755859375,0.5685120224952698
2024-01-07,43943.09765625,2222.865966796875,0.5517410039901733
2024-01-08,46970.50390625,2333.03271484375,0.5779229998588562
2024-01-09,46139.73046875,2344.8271484375,0.5666329860687256
2024-01-10,46627.77734375,2582.103515625,0.5999889969825745
2024-01-11,46368.5859375,2619.619140625,0.6020950078964233
2024-01-12,42853.16796875,2524.460205078125,0.5702990293502808
2024-01-13,42842.3828125,2576.597900390625,0.575078010559082
2024-01-14,41796.26953125,2472.2412109375,0.5762330293655396
2024-01-15,42511.96875,2511.36376953125,0.5759199857711792
2024-01-16,43154.9453125,2587.691162109375,0.5759469866752625
2024-01-17,42742.65234375,2528.369384765625,0.5679730176925659
2024-01-18,41262.05859375,2467.018798828125,0.5519070029258728
2024-01-19,41618.40625,2489.49853515625,0.5442559719085693
2024-01-20,41665.5859375,2469.589111328125,0.5531259775161743
2024-01-21,41545.78515625,2453.9130859375,0.546110987663269
2024-01-22,39507.3671875,2310.826416015625,0.5267159938812256
2024-01-23,39845.55078125,2240.68603515625,0.5177369713783264
2024-01-24,40077.07421875,2233.561767578125,0.5179880261421204
2024-01-25,39933.80859375,2217.710205078125,0.5136060118675232
2024-01-26,41816.87109375,2267.19970703125,0.5321890115737915
2024-01-27,42120.0546875,2267.885986328125,0.5302600264549255
2024-01-28,42035.59375,2257.208740234375,0.5240939855575562
2024-01-29,43288.24609375,2317.064208984375,0.5350900292396545
2024-01-30,42952.609375,2344.49365234375,0.5106980204582214
2024-01-31,42582.60546875,2282.54443359375,0.5031930208206177
2024-02-01,43075.7734375,2303.82470703125,0.5058590173721313
2024-02-02,43185.859375,2308.0380859375,0.5104119777679443
2024-02-03,42992.25,2296.038330078125,0.5189390182495117
2024-02-04,42583.58203125,2289.546142578125,0.5032879710197449
2024-02-05,42658.66796875,2298.888916015625,0.5062440037727356
2024-02-06,43084.671875,2372.201904296875,0.5051530003547668
2024-02-07,44318.22265625,2423.7451171875,0.5137889981269836
2024-02-08,45301.56640625,2419.906494140625,0.5145289897918701
2024-02-09,47147.19921875,2487.515625,0.5260310173034668
2024-02-10,47771.27734375,2501.228271484375,0.5241119861602783
2024-02-11,48293.91796875,2507.570556640625,0.5260840058326721
2024-02-12,49958.22265625,2658.115966796875,0.5318970084190369
2024-02-13,49742.44140625,2642.185302734375,0.5248349905014038
2024-02-14,51826.6953125,2777.90234375,0.5384010076522827
2024-02-15,51938.5546875,2824.37890625,0.5627549886703491
2024-02-16,52160.203125,2803.69140625,0.5649600028991699
2024-02-17,51662.99609375,2786.672607421875,0.5498859882354736
2024-02-18,52122.546875,2878.998046875,0.5569030046463013
2024-02-19,51779.14453125,2943.57470703125,0.5625969767570496
2024-02-20,52284.875,3013.503662109375,0.5629220008850098
2024-02-21,51839.1796875,2970.35546875,0.5490040183067322
2024-02-22,51304.97265625,2971.00732421875,0.540913999080658
2024-02-23,50731.94921875,2921.658203125,0.5345339775085449
2024-02-24,51571.1015625,2992.385986328125,0.545117974281311
2024-02-25,51733.23828125,3112.697265625,0.5424249768257141
2024-02-26,54522.40234375,3178.99365234375,0.5514050126075745
2024-02-27,57085.37109375,3244.519287109375,0.5862579941749573
2024-02-28,62504.7890625,3385.703857421875,0.5758110284805298
2024-02-29,61198.3828125,3341.919677734375,0.5863249897956848
2024-03-01,62440.6328125,3435.053955078125,0.6018900275230408
2024-03-02,62029.84765625,3422.0498046875,0.64485102891922
2024-03-03,63167.37109375,3490.99365234375,0.6270719766616821
2024-03-04,68330.4140625,3630.433837890625,0.6501330137252808
2024-03-05,63801.19921875,3554.964599609375,0.5929009914398193
2024-03-06,66106.8046875,3819.226318359375,0.6122530102729797
2024-03-07,66925.484375,3874.34765625,0.6286240220069885
2024-03-08,68300.09375,3892.06103515625,0.6219549775123596
2024-03-09,68498.8828125,3915.4189453125,0.6218050122261047
2024-03-10,69019.7890625,3881.193115234375,0.6084319949150085
2024-03-11,72123.90625,4066.445068359375,0.7180359959602356
2024-03-12,71481.2890625,3980.273193359375,0.6882089972496033
2024-03-13,73083.5,4006.45703125,0.6909499764442444
2024-03-14,71396.59375,3883.140380859375,0.669966995716095
2024-03-15,69403.7734375,3735.22021484375,0.6337370276451111
2024-03-16,65315.1171875,3522.860107421875,0.6030600070953369
2024-03-17,68390.625,3642.4130859375,0.6192319989204407
2024-03-18,67548.59375,3517.985107421875,0.6475650072097778
2024-03-19,61912.7734375,3157.6181640625,0.5844410061836243
2024-03-20,67913.671875,3513.39306640625,0.6121619939804077
2024-03-21,65491.390625,3492.9912109375,0.6406909823417664
2024-03-22,63778.76171875,3333.68798828125,0.6109489798545837
2024-03-23,64062.203125,3336.593994140625,0.6175959706306458
2024-03-24,67234.171875,3454.636474609375,0.6329500079154968
2024-03-25,69958.8125,3590.8837890625,0.6410340070724487
2024-03-26,69987.8359375,3587.5048828125,0.6322529911994934
2024-03-27,69455.34375,3500.115234375,0.6119639873504639
2024-03-28,70744.953125,3561.2939453125,0.6245539784431458
2024-03-29,69892.828125,3511.80615234375,0.6307500004768372
2024-03-30,69645.3046875,3507.9443359375,0.6218360066413879
2024-03-31,71333.6484375,3647.8564453125,0.6292250156402588
2024-04-01,69702.1484375,3505.030029296875,0.6112579703330994
2024-04-02,65446.97265625,3277.234619140625,0.5854660272598267
2024-04-03,65980.8125,3311.44189453125,0.5749170184135437
2024-04-04,68508.84375,3330.04052734375,0.5936560034751892
2024-04-05,67837.640625,3318.88525390625,0.5875229835510254
2024-04-06,68896.109375,3354.183837890625,0.5933399796485901
2024-04-07,69362.5546875,3453.49462890625,0.59483402967453
2024-04-08,71631.359375,3695.292724609375,0.6154900193214417
2024-04-09,69139.015625,3505.163330078125,0.6138169765472412
2024-04-10,70587.8828125,3543.737060546875,0.6175609827041626
2024-04-11,70060.609375,3505.247802734375,0.6088799834251404
2024-04-12,67195.8671875,3243.034912109375,0.5484139919281006
2024-04-13,63821.47265625,3004.900390625,0.4808189868927002
2024-04-14,65738.7265625,3156.94189453125,0.5042579770088196
2024-04-15,63426.2109375,3101.600341796875,0.4977310001850128
2024-04-16,63811.86328125,3084.920166015625,0.49669501185417175
2024-04-17,61276.69140625,2984.7275390625,0.4948410093784332
2024-04-18,63512.75390625,3066.027587890625,0.5029829740524292
2024-04-19,63843.5703125,3059.278564453125,0.503786027431488
2024-04-20,64994.44140625,3157.627197265625,0.5292930006980896
2024-04-21,64926.64453125,3147.28857421875,0.5246800184249878
2024-04-22,66837.6796875,3201.652099609375,0.556833028793335
2024-04-23,66407.2734375,3219.91162109375,0.5451589822769165
2024-04-24,64276.8984375,3139.80517578125,0.5274040102958679
2024-04-25,64481.70703125,3156.509521484375,0.5255119800567627
2024-04-26,63755.3203125,3130.164794921875,0.5261120200157166
2024-04-27,63419.140625,3252.168212890625,0.5177749991416931
2024-04-28,63113.23046875,3262.774658203125,0.5103769898414612
2024-04-29,63841.12109375,3215.428955078125,0.5154320001602173
2024-04-30,60636.85546875,3012.286865234375,0.50006502866745
2024-05-01,58254.01171875,2969.78466796875,0.5170000195503235
2024-05-02,59123.43359375,2988.16845703125,0.5183290243148804
2024-05-03,62889.8359375,3103.5419921875,0.5318940281867981
2024-05-04,63891.47265625,3117.576416015625,0.5304049849510193
2024-05-05,64031.1328125,3137.2490234375,0.5297840237617493
2024-05-06,63161.94921875,3062.728759765625,0.5405470132827759
2024-05-07,62334.81640625,3006.5771484375,0.5247439742088318
2024-05-08,61187.94140625,2973.6572265625,0.5172299742698669
2024-05-09,63049.9609375,3036.0205078125,0.521028995513916
2024-05-10,60792.77734375,2909.791259765625,0.5023379921913147
2024-05-11,60793.7109375,2911.60205078125,0.5059750080108643
2024-05-12,61448.39453125,2928.701904296875,0.49947500228881836
2024-05-13,62901.44921875,2949.359619140625,0.5049020051956177
2024-05-14,61552.7890625,2881.157958984375,0.49988698959350586
2024-05-15,66267.4921875,3037.056640625,0.5190039873123169
2024-05-16,65231.58203125,2945.131103515625,0.5156980156898499
2024-05-17,67051.875,3094.11865234375,0.5238040089607239
2024-05-18,66940.8046875,3122.948974609375,0.5213900208473206
2024-05-19,66278.3671875,3071.843017578125,0.5096610188484192
2024-05-20,71448.1953125,3663.85546875,0.5373330116271973
2024-05-21,70136.53125,3789.312744140625,0.5369830131530762
2024-05-22,69122.3359375,3737.2177734375,0.5265100002288818
2024-05-23,67929.5625,3776.92724609375,0.5282859802246094
2024-05-24,68526.1015625,3726.9345703125,0.5357530117034912
2024-05-25,69265.9453125,3749.236572265625,0.5418090224266052
2024-05-26,68518.09375,3825.8974609375,0.5282109975814819
2024-05-27,69394.5546875,3892.0068359375,0.5337719917297363
2024-05-28,68296.21875,3840.25634765625,0.5282350182533264
2024-05-29,67578.09375,3763.196533203125,0.523248016834259
2024-05-30,68364.9921875,3746.849609375,0.5188609957695007
2024-05-31,67491.4140625,3760.026611328125,0.517799973487854
2024-06-01,67706.9375,3813.198974609375,0.5183129906654358
2024-06-02,67751.6015625,3780.89599609375,0.5134819746017456
2024-06-03,68804.78125,3766.38916015625,0.5200999975204468
2024-06-04,70567.765625,3812.515869140625,0.5257650017738342
2024-06-05,71082.8203125,3864.260986328125,0.5257109999656677
2024-06-06,70757.1640625,3811.60595703125,0.5215780138969421
2024-06-07,69342.5859375,3678.629150390625,0.4989509880542755
2024-06-08,69305.7734375,3680.949951171875,0.4931449890136719
2024-06-09,69647.9921875,3705.90380859375,0.49858298897743225
2024-06-10,69512.28125,3666.717529296875,0.4966279864311218
2024-06-11,67332.03125,3498.33056640625,0.480320006608963
2024-06-12,68241.1875,3559.61767578125,0.49154001474380493
2024-06-13,66756.3984375,3469.28125,0.4770050048828125
2024-06-14,66011.09375,3480.27197265625,0.47427499294281006
2024-06-15,66191.0,3565.549560546875,0.49069100618362427
2024-06-16,66639.046875,3620.5634765625,0.4888319969177246
2024-06-17,66490.296875,3511.37890625,0.5051599740982056
2024-06-18,65140.74609375,3483.681396484375,0.49094799160957336
2024-06-19,64960.296875,3559.347412109375,0.49324101209640503
2024-06-20,64828.65625,3511.0869140625,0.4887160062789917
2024-06-21,64096.19921875,3516.07568359375,0.4889560043811798
2024-06-22,64252.578125,3494.8134765625,0.4866209924221039
2024-06-23,63180.796875,3418.61181640625,0.4794889986515045
2024-06-24,60277.4140625,3350.25634765625,0.47414299845695496
2024-06-25,61804.640625,3395.029052734375,0.4756850004196167
2024-06-26,60811.27734375,3369.477294921875,0.46959999203681946
2024-06-27,61604.80078125,3444.800537109375,0.47465500235557556
2024-06-28,60320.13671875,3373.635986328125,0.4708850085735321
2024-06-29,60887.37890625,3372.9677734375,0.471994012594223
2024-06-30,62678.29296875,3432.88916015625,0.4754830002784729
2024-07-01,62851.98046875,3440.341552734375,0.4766409993171692
2024-07-02,62029.015625,3416.354736328125,0.48451998829841614
2024-07-03,60173.921875,3292.916748046875,0.4667600095272064
2024-07-04,56977.703125,3054.52197265625,0.43357399106025696
2024-07-05,56662.375,2981.5986328125,0.42549198865890503
2024-07-06,58303.5390625,3069.3779296875,0.44905298948287964
2024-07-07,55849.109375,2929.38720703125,0.4198229908943176
2024-07-08,56705.09765625,3018.73193359375,0.4314799904823303
2024-07-09,58009.2265625,3064.032958984375,0.435916006565094
2024-07-10,57742.49609375,3102.21875,0.4390380084514618
2024-07-11,57344.9140625,3100.330810546875,0.4490410089492798
2024-07-12,57899.46484375,3134.15869140625,0.4747300148010254
2024-07-13,59231.953125,3177.19873046875,0.526328980922699
2024-07-14,60787.79296875,3244.0791015625,0.52286297082901
2024-07-15,64870.15234375,3489.552734375,0.5378779768943787
2024-07-16,65097.1484375,3443.513427734375,0.5793759822845459
2024-07-17,64118.79296875,3388.75244140625,0.6264860033988953
2024-07-18,63974.06640625,3426.258544921875,0.5695739984512329
2024-07-19,66710.15625,3505.73486328125,0.5737519860267639
2024-07-20,67163.6484375,3519.29541015625,0.5946509838104248
2024-07-21,68154.5234375,3536.60546875,0.5974670052528381
2024-07-22,67585.25,3440.419921875,0.6076369881629944
2024-07-23,65927.671875,3481.995849609375,0.5974569916725159
2024-07-24,65372.1328125,3336.33935546875,0.6188430190086365
2024-07-25,65777.2265625,3174.42724609375,0.5998160243034363
2024-07-26,67912.0625,3275.951416015625,0.6040679812431335
2024-07-27,67813.3359375,3247.60791015625,0.5967950224876404
2024-07-28,68255.8671875,3271.464599609375,0.601947009563446
2024-07-29,66819.9140625,3320.539306640625,0.6020860075950623
2024-07-30,66201.015625,3278.667724609375,0.6278769969940186
2024-07-31,64619.25,3231.295654296875,0.6239389777183533
2024-08-01,65357.5,3201.564453125,0.5964639782905579
2024-08-02,61415.06640625,2986.01318359375,0.5607709884643555
2024-08-03,60680.09375,2903.3857421875,0.5563910007476807
2024-08-04,58116.9765625,2686.39892578125,0.5233960151672363
2024-08-05,53991.45703125,2417.206298828125,0.48946601152420044
2024-08-06,56034.31640625,2458.723876953125,0.5056970119476318
2024-08-07,55027.4609375,2336.58935546875,0.6008099913597107
2024-08-08,61710.13671875,2683.352783203125,0.6175770163536072
2024-08-09,60880.11328125,2599.5986328125,0.5811529755592346
2024-08-10,60945.8125,2610.02294921875,0.585578978061676
2024-08-11,58719.484375,2553.252197265625,0.5529320240020752
2024-08-12,59354.515625,2724.431884765625,0.5687680244445801
2024-08-13,60609.56640625,2703.671875,0.576399028301239
2024-08-14,58737.26953125,2662.914794921875,0.5691919922828674
2024-08-15,57560.09765625,2570.087646484375,0.5609549880027771
2024-08-16,58894.10546875,2593.1865234375,0.564516007900238
2024-08-17,59478.97265625,2614.546875,0.5663189888000488
2024-08-18,58483.96484375,2613.357177734375,0.5638750195503235
2024-08-19,59493.453125,2637.306396484375,0.5986059904098511
2024-08-20,59012.79296875,2573.10693359375,0.5944280028343201
2024-08-21,61175.19140625,2631.3955078125,0.6002749800682068
2024-08-22,60381.9140625,2622.951416015625,0.5976009964942932
2024-08-23,64094.35546875,2764.447021484375,0.6112390160560608
2024-08-24,64178.9921875,2769.3896484375,0.6131100058555603
2024-08-25,64333.54296875,2749.15771484375,0.6001840233802795
2024-08-26,62880.66015625,2681.340576171875,0.5874699950218201
2024-08-27,59504.1328125,2458.7265625,0.5675539970397949
2024-08-28,59027.625,2528.41552734375,0.5698500275611877
2024-08-29,59388.1796875,2528.792724609375,0.5620549917221069
2024-08-30,59119.4765625,2525.822021484375,0.5670310258865356
2024-08-31,58969.8984375,2513.393798828125,0.5663130283355713
2024-09-01,57325.48828125,2427.90234375,0.5479900240898132
2024-09-02,59112.48046875,2538.187255859375,0.5675870180130005
2024-09-03,57431.0234375,2420.603759765625,0.5573909878730774
2024-09-04,57971.5390625,2448.97705078125,0.5581759810447693
2024-09-05,56160.48828125,2367.737548828125,0.5441960096359253
2024-09-06,53948.75390625,2223.87646484375,0.5213469862937927
2024-09-07,54139.6875,2274.107177734375,0.5250920057296753
2024-09-08,54841.56640625,2297.29296875,0.5292909741401672
2024-09-09,57019.53515625,2358.482177734375,0.5396379828453064
2024-09-10,57648.7109375,2389.5810546875,0.5410779714584351
2024-09-11,57343.171875,2339.841552734375,0.5353119969367981
2024-09-12,58127.01171875,2361.78173828125,0.5625759959220886
2024-09-13,60571.30078125,2441.607177734375,0.5731490254402161
2024-09-14,60005.12109375,2418.595703125,0.5961989760398865
2024-09-15,59182.8359375,2320.897216796875,0.5709750056266785
2024-09-16,58192.5078125,2295.28369140625,0.585407018661499
2024-09-17,60308.5390625,2341.707763671875,0.5845019817352295
2024-09-18,61649.6796875,2369.72900390625,0.585250973701477
2024-09-19,62940.45703125,2464.752197265625,0.5873709917068481
2024-09-20,63192.9765625,2561.072021484375,0.5851709842681885
2024-09-21,63394.83984375,2615.857177734375,0.5981410145759583
2024-09-22,63648.7109375,2582.862548828125,0.5876209735870361
2024-09-23,63329.80078125,2648.54638671875,0.5850650072097778
2024-09-24,64301.96875,2654.35498046875,0.591543972492218
2024-09-25,63143.14453125,2579.388671875,0.5835409760475159
2024-09-26,65181.01953125,2632.199951171875,0.5904210209846497
2024-09-27,65790.6640625,2695.900634765625,0.5889269709587097
2024-09-28,65887.6484375,2677.5390625,0.6148009896278381
2024-09-29,65635.3046875,2659.346923828125,0.6419469714164734
2024-09-30,63329.5,2603.062744140625,0.6114919781684875
2024-10-01,60837.0078125,2448.921142578125,0.5975300073623657
2024-10-02,60632.78515625,2365.231689453125,0.5398309826850891
2024-10-03,60759.40234375,2349.791259765625,0.5219529867172241
2024-10-04,62067.4765625,2414.7939453125,0.5343409776687622
2024-10-05,62089.94921875,2415.6318359375,0.5294960141181946
2024-10-06,62818.953125,2439.957763671875,0.5335919857025146
2024-10-07,62236.66015625,2421.796630859375,0.5299339890480042
2024-10-08,62131.96875,2439.8408203125,0.5308679938316345
2024-10-09,60582.1015625,2368.283447265625,0.5243319869041443
2024-10-10,60274.5,2383.85791015625,0.529977023601532
2024-10-11,62445.08984375,2436.513427734375,0.5382969975471497
2024-10-12,63193.0234375,2476.523193359375,0.5395600199699402
2024-10-13,62851.375,2467.677001953125,0.5315399765968323
2024-10-14,66046.125,2628.89990234375,0.5480210185050964
2024-10-15,67041.109375,2606.02197265625,0.5414519906044006
2024-10-16,67612.71875,2611.10205078125,0.5480449795722961
2024-10-17,67399.8359375,2604.2734375,0.5436580181121826
2024-10-18,68418.7890625,2641.55224609375,0.5465409755706787
2024-10-19,68362.734375,2648.656982421875,0.5442569851875305
2024-10-20,69001.703125,2746.364013671875,0.547652006149292
2024-10-21,67367.8515625,2665.712158203125,0.5448629856109619
2024-10-22,67361.40625,2620.197509765625,0.5333790183067322
2024-10-23,66432.1953125,2509.098876953125,0.525210976600647
2024-10-24,68161.0546875,2534.49853515625,0.5317609906196594
2024-10-25,66642.4140625,2435.93408203125,0.5019189715385437
2024-10-26,67014.6953125,2479.603271484375,0.5127609968185425
2024-10-27,67929.296875,2505.940673828125,0.516381025314331
2024-10-28,69907.7578125,2565.34814453125,0.5192270278930664
2024-10-29,72720.4921875,2637.95751953125,0.5279160141944885
2024-10-30,72339.5390625,2657.37255859375,0.5229740142822266
2024-10-31,70215.1875,2515.79931640625,0.5092369914054871
2024-11-01,69482.46875,2511.885498046875,0.5128679871559143
2024-11-02,69289.2734375,2491.068603515625,0.509850025177002
2024-11-03,68741.1171875,2456.42529296875,0.5029309988021851
2024-11-04,67811.5078125,2397.0263671875,0.5032259821891785
2024-11-05,69359.5625,2422.650634765625,0.5140290260314941
2024-11-06,75639.078125,2724.169189453125,0.5424270033836365
2024-11-07,75904.859375,2895.58544921875,0.5547320246696472
2024-11-08,76545.4765625,2962.296630859375,0.554078996181488
2024-11-09,76778.8671875,3131.14453125,0.559486985206604
2024-11-10,80474.1875,3191.331298828125,0.589381992816925
2024-11-11,88701.484375,3374.81298828125,0.6204670071601868
2024-11-12,87955.8125,3246.25732421875,0.7076990008354187
2024-11-13,90584.1640625,3192.595947265625,0.6902880072593689
2024-11-14,87250.4296875,3058.94873046875,0.7730069756507874
2024-11-15,91066.0078125,3103.04052734375,0.8920909762382507
2024-11-16,90558.4765625,3133.27392578125,1.119089961051941
2024-11-17,89845.8515625,3075.66162109375,1.0543349981307983
2024-11-18,90542.640625,3207.8564453125,1.1179360151290894
2024-11-19,92343.7890625,3111.384033203125,1.1019469499588013
2024-11-20,94339.4921875,3072.18798828125,1.102301001548767
2024-11-21,98504.7265625,3361.053955078125,1.2503520250320435
2024-11-22,98997.6640625,3331.600830078125,1.4690190553665161
2024-11-23,97777.28125,3396.223388671875,1.469007968902588
2024-11-24,98013.8203125,3363.659912109375,1.4324109554290771
2024-11-25,93102.296875,3413.5439453125,1.415423035621643
2024-11-26,91985.3203125,3326.517333984375,1.4013229608535767
2024-11-27,95962.53125,3657.249267578125,1.4728120565414429
2024-11-28,95652.46875,3579.8115234375,1.5413429737091064
2024-11-29,97461.5234375,3593.494384765625,1.7967309951782227
2024-11-30,96449.0546875,3705.705322265625,1.94412100315094
2024-12-01,97279.7890625,3711.1650390625,2.320223093032837
2024-12-02,95865.3046875,3644.198486328125,2.7138049602508545
2024-12-03,96002.1640625,3620.711669921875,2.525527000427246
2024-12-04,98768.53125,3841.3310546875,2.3544440269470215
2024-12-05,96593.5703125,3811.00830078125,2.295206069946289
2024-12-06,99920.7109375,4005.810546875,2.424736976623535
2024-12-07,99923.3359375,4002.692626953125,2.616624116897583
2024-12-08,101236.015625,4005.70458984375,2.6083478927612305
2024-12-09,97432.71875,3718.6904296875,2.218951940536499
2024-12-10,96675.4296875,3631.833740234375,2.3691599369049072
2024-12-11,101173.03125,3832.822021484375,2.4000699520111084
2024-12-12,100043.0,3883.1015625,2.3427700996398926
2024-12-13,101459.2578125,3911.205322265625,2.421319007873535
2024-12-14,101372.96875,3868.4052734375,2.398705005645752
2024-12-15,104298.6953125,3951.941162109375,2.4469499588012695
2024-12-16,106029.71875,3987.48095703125,2.4886579513549805
2024-12-17,106140.6015625,3886.76611328125,2.565190076828003
